REF_AREA,Zone de référence,Fréquence d'observation,Objectif socio-économique,TIME_PERIOD,Valeur (monnaie nationale),CURRENCY,Monnaie,Valeur (USD PPA courant),Valeur (USD PPA constant),BASE_PER,DECIMALS,Multiplicateur d'unité,Statut d'observation,Statut d'observation 2,Statut d'observation 3,Statut d'observation auxilliaire,GDP (USD PPA courant),Observation GPD,population
PRT,Portugal,Annuelle,Progrès général des connaissances : R-D financée sur les fonds généraux des universités (FGU),2016,366.18,EUR,Euro,640.8291566,725.356457,,3,Millions,,,,,326173.516249147,Valeur normale,10356516.0
PRT,Portugal,Annuelle,Progrès général des connaissances : R-D financée sur les fonds généraux des universités (FGU),2017,392.909067,EUR,Euro,682.5031436,766.558167,,3,Millions,,,,,339609.36801339,Valeur normale,10340124.0
PRT,Portugal,Annuelle,Progrès général des connaissances : R-D financée sur les fonds généraux des universités (FGU),2018,413.689828,EUR,Euro,724.2126802,792.4224245,,3,Millions,,,,,358872.480303749,Valeur normale,10334633.0
PRT,Portugal,Annuelle,Progrès général des connaissances : R-D financée sur les fonds généraux des universités (FGU),2019,400.547456,EUR,Euro,727.3592294,753.4275914,,3,Millions,,,,,389494.933524456,Valeur normale,10354446.0
PRT,Portugal,Annuelle,Progrès général des connaissances : R-D financée sur les fonds généraux des universités (FGU),2020,420.17937,EUR,Euro,774.0752036,774.0752036,,3,Millions,,,,,370352.38558091904,Valeur normale,10384846.0
PRT,Portugal,Annuelle,Progrès général des connaissances : R-D financée sur les fonds généraux des universités (FGU),2021,445.67,EUR,Euro,824.5940189,804.7805351,,3,Millions,,,,,400564.200523488,Valeur normale,10407707.0
PRT,Portugal,Annuelle,Progrès général des connaissances : R-D financée sur les fonds généraux des universités (FGU),2022,454.26,EUR,Euro,865.7136609,778.8015154,,3,Millions,,,,,472153.614470248,Valeur normale,10468869.0
PRT,Portugal,Annuelle,Progrès général des connaissances : R-D financée sur les fonds généraux des universités (FGU),2023,469.84,EUR,Euro,879.775123,752.6244139,,3,Millions,,,,,526797.1006529371,Valeur normale,10578174.0
PRT,Portugal,Annuelle,Progrès général des connaissances : R-D financée sur les fonds généraux des universités (FGU),2024,519.793604,EUR,Euro,987.2818339,797.3175499,,3,Millions,Valeur provisoire,,,,561605.5490964521,Valeur estimée,10701128.0
PRT,Portugal,Annuelle,Santé,2015,75.49,EUR,Euro,129.0891343,152.3087129,,3,Millions,,,,,306682.180173038,Valeur normale,10381838.0
PRT,Portugal,Annuelle,Santé,2016,76.03,EUR,Euro,133.0554393,150.6058535,,3,Millions,,,,,326173.516249147,Valeur normale,10356516.0
PRT,Portugal,Annuelle,Santé,2017,77.340098,EUR,Euro,134.3437056,150.8890701,,3,Millions,,,,,339609.36801339,Valeur normale,10340124.0
PRT,Portugal,Annuelle,Santé,2018,76.867706,EUR,Euro,134.5659565,147.2400089,,3,Millions,,,,,358872.480303749,Valeur normale,10334633.0
PRT,Portugal,Annuelle,Santé,2019,83.215003,EUR,Euro,151.1111843,156.5269691,,3,Millions,,,,,389494.933524456,Valeur normale,10354446.0
PRT,Portugal,Annuelle,Santé,2020,74.35723,EUR,Euro,136.9845644,136.9845644,,3,Millions,,,,,370352.38558091904,Valeur normale,10384846.0
PRT,Portugal,Annuelle,Santé,2021,80.13,EUR,Euro,148.2592921,144.6968929,,3,Millions,,,,,400564.200523488,Valeur normale,10407707.0
PRT,Portugal,Annuelle,Santé,2022,76.99,EUR,Euro,146.7249917,131.9947358,,3,Millions,,,,,472153.614470248,Valeur normale,10468869.0
PRT,Portugal,Annuelle,Santé,2023,75.53,EUR,Euro,141.4298805,120.9895326,,3,Millions,,,,,526797.1006529371,Valeur normale,10578174.0
PRT,Portugal,Annuelle,Santé,2024,72.161621,EUR,Euro,137.0618203,110.6895629,,3,Millions,Valeur provisoire,,,,561605.5490964521,Valeur estimée,10701128.0
PRT,Portugal,Annuelle,"Systèmes, structures et processus politiques et sociaux",2015,15.14,EUR,Euro,25.88964755,30.54648183,,3,Millions,,,,,306682.180173038,Valeur normale,10381838.0
PRT,Portugal,Annuelle,"Systèmes, structures et processus politiques et sociaux",2016,15.25,EUR,Euro,26.68808957,30.20832915,,3,Millions,,,,,326173.516249147,Valeur normale,10356516.0
PRT,Portugal,Annuelle,"Systèmes, structures et processus politiques et sociaux",2017,14.901989,EUR,Euro,25.88551701,29.07349901,,3,Millions,,,,,339609.36801339,Valeur normale,10340124.0
PRT,Portugal,Annuelle,"Systèmes, structures et processus politiques et sociaux",2018,14.01172,EUR,Euro,24.52916318,26.83943472,,3,Millions,,,,,358872.480303749,Valeur normale,10334633.0
PRT,Portugal,Annuelle,"Systèmes, structures et processus politiques et sociaux",2019,13.997815,EUR,Euro,25.41881063,26.32981406,,3,Millions,,,,,389494.933524456,Valeur normale,10354446.0
PRT,Portugal,Annuelle,"Systèmes, structures et processus politiques et sociaux",2020,12.66185,EUR,Euro,23.32628591,23.32628591,,3,Millions,,,,,370352.38558091904,Valeur normale,10384846.0
PRT,Portugal,Annuelle,"Systèmes, structures et processus politiques et sociaux",2021,12.96,EUR,Euro,23.97903939,23.402867,,3,Millions,,,,,400564.200523488,Valeur normale,10407707.0
PRT,Portugal,Annuelle,"Systèmes, structures et processus politiques et sociaux",2022,12.81,EUR,Euro,24.41287368,21.96197643,,3,Millions,,,,,472153.614470248,Valeur normale,10468869.0
PRT,Portugal,Annuelle,"Systèmes, structures et processus politiques et sociaux",2023,12.41,EUR,Euro,23.23771768,19.87925459,,3,Millions,,,,,526797.1006529371,Valeur normale,10578174.0
PRT,Portugal,Annuelle,"Systèmes, structures et processus politiques et sociaux",2024,11.856626,EUR,Euro,22.52015294,18.18701869,,3,Millions,Valeur provisoire,,,,561605.5490964521,Valeur estimée,10701128.0
PRT,Portugal,Annuelle,"Transports, télécommunications et autres infrastructures",2015,22.05,EUR,Euro,37.70586053,44.48810597,,3,Millions,,,,,306682.180173038,Valeur normale,10381838.0
PRT,Portugal,Annuelle,"Transports, télécommunications et autres infrastructures",2016,22.21,EUR,Euro,38.86835864,43.99521249,,3,Millions,,,,,326173.516249147,Valeur normale,10356516.0
PRT,Portugal,Annuelle,"Transports, télécommunications et autres infrastructures",2017,19.699868,EUR,Euro,34.21967821,38.4340703,,3,Millions,,,,,339609.36801339,Valeur normale,10340124.0
PRT,Portugal,Annuelle,"Transports, télécommunications et autres infrastructures",2018,19.340687,EUR,Euro,33.85814642,37.04706533,,3,Millions,,,,,358872.480303749,Valeur normale,10334633.0
PRT,Portugal,Annuelle,"Transports, télécommunications et autres infrastructures",2019,19.930962,EUR,Euro,36.19288787,37.49003138,,3,Millions,,,,,389494.933524456,Valeur normale,10354446.0
PRT,Portugal,Annuelle,"Transports, télécommunications et autres infrastructures",2020,20.27558,EUR,Euro,37.35267564,37.35267564,,3,Millions,,,,,370352.38558091904,Valeur normale,10384846.0
PRT,Portugal,Annuelle,"Transports, télécommunications et autres infrastructures",2021,19.21,EUR,Euro,35.54300514,34.68897184,,3,Millions,,,,,400564.200523488,Valeur normale,10407707.0
PRT,Portugal,Annuelle,"Transports, télécommunications et autres infrastructures",2022,23.8,EUR,Euro,45.35725164,40.80367205,,3,Millions,,,,,472153.614470248,Valeur normale,10468869.0
PRT,Portugal,Annuelle,"Transports, télécommunications et autres infrastructures",2023,24.82,EUR,Euro,46.47543537,39.75850918,,3,Millions,,,,,526797.1006529371,Valeur normale,10578174.0
PRT,Portugal,Annuelle,"Transports, télécommunications et autres infrastructures",2024,23.716972,EUR,Euro,45.04737155,36.37974354,,3,Millions,Valeur provisoire,,,,561605.5490964521,Valeur estimée,10701128.0
PRT,Portugal,Annuelle,Énergie,2015,16.21,EUR,Euro,27.71936504,32.70531509,,3,Millions,,,,,306682.180173038,Valeur normale,10381838.0
PRT,Portugal,Annuelle,Énergie,2016,16.32,EUR,Euro,28.56063093,32.32786438,,3,Millions,,,,,326173.516249147,Valeur normale,10356516.0
PRT,Portugal,Annuelle,Énergie,2017,16.501496,EUR,Euro,28.66394248,32.19410695,,3,Millions,,,,,339609.36801339,Valeur normale,10340124.0
PRT,Portugal,Annuelle,Énergie,2018,17.18754,EUR,Euro,30.08880946,32.92271455,,3,Millions,,,,,358872.480303749,Valeur normale,10334633.0
PRT,Portugal,Annuelle,Énergie,2019,14.158158,EUR,Euro,25.70997953,26.63141838,,3,Millions,,,,,389494.933524456,Valeur normale,10354446.0
PRT,Portugal,Annuelle,Énergie,2020,15.58982,EUR,Euro,28.72033696,28.72033696,,3,Millions,,,,,370352.38558091904,Valeur normale,10384846.0
PRT,Portugal,Annuelle,Énergie,2021,19.09,EUR,Euro,35.320977,34.47227863,,3,Millions,,,,,400564.200523488,Valeur normale,10407707.0
PRT,Portugal,Annuelle,Énergie,2022,20.56,EUR,Euro,39.18256696,35.24888645,,3,Millions,,,,,472153.614470248,Valeur normale,10468869.0
PRT,Portugal,Annuelle,Énergie,2023,20.58,EUR,Euro,38.53603787,32.96656402,,3,Millions,,,,,526797.1006529371,Valeur normale,10578174.0
PRT,Portugal,Annuelle,Énergie,2024,19.660583,EUR,Euro,37.34277661,30.15760053,,3,Millions,Valeur provisoire,,,,561605.5490964521,Valeur estimée,10701128.0
SVK,République slovaque,Annuelle,Agriculture,2015,10.561,EUR,Euro,21.49093352,23.30337498,,3,Millions,,,,,163516.57322717,Valeur normale,5423800.5
SVK,République slovaque,Annuelle,Agriculture,2016,9.575,EUR,Euro,19.02844126,21.21063098,,3,Millions,,,,,162206.925015956,Valeur normale,5430797.5
SVK,République slovaque,Annuelle,Agriculture,2017,12.495,EUR,Euro,24.19479415,27.35573281,,3,Millions,,,,,164513.698540587,Valeur normale,5439231.5
SVK,République slovaque,Annuelle,Agriculture,2018,11.298,EUR,Euro,21.47905348,24.22429439,,3,Millions,,,,,171626.821685331,Valeur normale,5446770.5
SVK,République slovaque,Annuelle,Agriculture,2019,15.727,EUR,Euro,30.83323286,32.92989705,,3,Millions,,,,,185363.043828987,Valeur normale,5454147.0
SVK,République slovaque,Annuelle,Agriculture,2020,15.639,EUR,Euro,31.97573353,31.97573353,,3,Millions,,,,,192849.276054999,Valeur normale,5458827.0
SVK,République slovaque,Annuelle,Agriculture,2021,35.495,EUR,Euro,72.73582491,70.98087991,,3,Millions,,,,,208794.684389276,Valeur normale,5441991.0
SVK,République slovaque,Annuelle,Agriculture,2022,18.52,EUR,Euro,37.56683931,34.45494541,,3,Millions,,,,,225577.310561742,Valeur normale,5431752.0
SVK,République slovaque,Annuelle,Agriculture,2023,12.755,EUR,Euro,24.5662917,21.54495442,,3,Millions,,,,,248895.249245169,Valeur normale,5426739.5
SVK,République slovaque,Annuelle,Agriculture,2024,6.838,EUR,Euro,13.35481079,11.14479239,,3,Millions,Valeur provisoire,,,,259427.789622016,Valeur normale,5422069.0
SVK,République slovaque,Annuelle,"Culture, activités de loisirs, religion et médias",2015,11.222,EUR,Euro,22.83602462,24.76190455,,3,Millions,,,,,163516.57322717,Valeur normale,5423800.5
SVK,République slovaque,Annuelle,"Culture, activités de loisirs, religion et médias",2016,8.601,EUR,Euro,17.0928066,19.05301692,,3,Millions,,,,,162206.925015956,Valeur normale,5430797.5
SVK,République slovaque,Annuelle,"Culture, activités de loisirs, religion et médias",2017,10.862,EUR,Euro,21.03272142,23.78054981,,3,Millions,,,,,164513.698540587,Valeur normale,5439231.5
SVK,République slovaque,Annuelle,"Culture, activités de loisirs, religion et médias",2018,10.368,EUR,Euro,19.71099544,22.2302606,,3,Millions,,,,,171626.821685331,Valeur normale,5446770.5
SVK,République slovaque,Annuelle,"Culture, activités de loisirs, religion et médias",2019,12.166,EUR,Euro,23.85179061,25.47371574,,3,Millions,,,,,185363.043828987,Valeur normale,5454147.0
SVK,République slovaque,Annuelle,"Culture, activités de loisirs, religion et médias",2020,13.202,EUR,Euro,26.99300684,26.99300684,,3,Millions,,,,,192849.276054999,Valeur normale,5458827.0
SVK,République slovaque,Annuelle,"Culture, activités de loisirs, religion et médias",2021,12.673,EUR,Euro,25.9693227,25.3427438,,3,Millions,,,,,208794.684389276,Valeur normale,5441991.0
SVK,République slovaque,Annuelle,"Culture, activités de loisirs, religion et médias",2022,14.83,EUR,Euro,30.08186971,27.59000218,,3,Millions,,,,,225577.310561742,Valeur normale,5431752.0
SVK,République slovaque,Annuelle,"Culture, activités de loisirs, religion et médias",2023,15.2,EUR,Euro,29.2753927,25.67489668,,3,Millions,,,,,248895.249245169,Valeur normale,5426739.5
SVK,République slovaque,Annuelle,"Culture, activités de loisirs, religion et médias",2024,18.563,EUR,Euro,36.25407322,30.2545746,,3,Millions,Valeur provisoire,,,,259427.789622016,Valeur normale,5422069.0
SVK,République slovaque,Annuelle,Défense,2015,6.225,EUR,Euro,12.66746153,13.735774,,3,Millions,,,,,163516.57322717,Valeur normale,5423800.5
SVK,République slovaque,Annuelle,Défense,2016,4.637,EUR,Euro,9.21513129,10.27192646,,3,Millions,,,,,162206.925015956,Valeur normale,5430797.5
SVK,République slovaque,Annuelle,Défense,2017,5.17,EUR,Euro,10.01097125,11.31885864,,3,Millions,,,,,164513.698540587,Valeur normale,5439231.5
SVK,République slovaque,Annuelle,Défense,2018,6.07,EUR,Euro,11.5399057,13.01482271,,3,Millions,,,,,171626.821685331,Valeur normale,5446770.5
SVK,République slovaque,Annuelle,Défense,2019,8.466,EUR,Euro,16.59783489,17.72649001,,3,Millions,,,,,185363.043828987,Valeur normale,5454147.0
SVK,République slovaque,Annuelle,Défense,2020,7.568,EUR,Euro,15.4736461,15.4736461,,3,Millions,,,,,192849.276054999,Valeur normale,5458827.0
SVK,République slovaque,Annuelle,Défense,2021,8.779,EUR,Euro,17.98979594,17.55574432,,3,Millions,,,,,208794.684389276,Valeur normale,5441991.0
SVK,République slovaque,Annuelle,Défense,2022,11.85,EUR,Euro,24.03709751,22.04595589,,3,Millions,,,,,225577.310561742,Valeur normale,5431752.0
SVK,République slovaque,Annuelle,Défense,2023,19.659,EUR,Euro,37.86348323,33.20676275,,3,Millions,,,,,248895.249245169,Valeur normale,5426739.5
SVK,République slovaque,Annuelle,Défense,2024,10.651,EUR,Euro,20.80170953,17.35934246,,3,Millions,Valeur provisoire,,,,259427.789622016,Valeur normale,5422069.0
SVK,République slovaque,Annuelle,Enseignement,2015,8.744,EUR,Euro,17.79345921,19.29407355,,3,Millions,,,,,163516.57322717,Valeur normale,5423800.5
SVK,République slovaque,Annuelle,Enseignement,2016,4.377,EUR,Euro,8.698432102,9.695971988,,3,Millions,,,,,162206.925015956,Valeur normale,5430797.5
SVK,République slovaque,Annuelle,Enseignement,2017,11.358,EUR,Euro,21.99315502,24.86645965,,3,Millions,,,,,164513.698540587,Valeur normale,5439231.5
SVK,République slovaque,Annuelle,Enseignement,2018,8.94,EUR,Euro,16.99617083,19.16845388,,3,Millions,,,,,171626.821685331,Valeur normale,5446770.5
SVK,République slovaque,Annuelle,Enseignement,2019,7.297,EUR,Euro,14.30597699,15.27878545,,3,Millions,,,,,185363.043828987,Valeur normale,5454147.0
SVK,République slovaque,Annuelle,Enseignement,2020,7.425,EUR,Euro,15.18126616,15.18126616,,3,Millions,,,,,192849.276054999,Valeur normale,5458827.0
SVK,République slovaque,Annuelle,Enseignement,2021,6.127,EUR,Euro,12.55535707,12.25242573,,3,Millions,,,,,208794.684389276,Valeur normale,5441991.0
SVK,République slovaque,Annuelle,Enseignement,2022,6.08,EUR,Euro,12.33295804,11.31134277,,3,Millions,,,,,225577.310561742,Valeur normale,5431752.0
SVK,République slovaque,Annuelle,Enseignement,2023,8.96,EUR,Euro,17.25707359,15.13467594,,3,Millions,,,,,248895.249245169,Valeur normale,5426739.5
SVK,République slovaque,Annuelle,Enseignement,2024,11.514,EUR,Euro,22.48717336,18.76588763,,3,Millions,Valeur provisoire,,,,259427.789622016,Valeur normale,5422069.0
SVK,République slovaque,Annuelle,Environnement,2015,9.552,EUR,Euro,19.43768554,21.07696599,,3,Millions,,,,,163516.57322717,Valeur normale,5423800.5
SVK,République slovaque,Annuelle,Environnement,2016,5.431,EUR,Euro,10.79305112,12.0308028,,3,Millions,,,,,162206.925015956,Valeur normale,5430797.5
SVK,République slovaque,Annuelle,Environnement,2017,6.845,EUR,Euro,13.25437103,14.98599369,,3,Millions,,,,,164513.698540587,Valeur normale,5439231.5
SVK,République slovaque,Annuelle,Environnement,2018,9.294,EUR,Euro,17.66917357,19.92747319,,3,Millions,,,,,171626.821685331,Valeur normale,5446770.5
SVK,République slovaque,Annuelle,Environnement,2019,10.84,EUR,Euro,21.25212972,22.69727755,,3,Millions,,,,,185363.043828987,Valeur normale,5454147.0
SVK,République slovaque,Annuelle,Environnement,2020,11.123,EUR,Euro,22.74225232,22.74225232,,3,Millions,,,,,192849.276054999,Valeur normale,5458827.0
SVK,République slovaque,Annuelle,Environnement,2021,11.593,EUR,Euro,23.75620279,23.18302129,,3,Millions,,,,,208794.684389276,Valeur normale,5441991.0
SVK,République slovaque,Annuelle,Environnement,2022,13.71,EUR,Euro,27.81000901,25.50633378,,3,Millions,,,,,225577.310561742,Valeur normale,5431752.0
SVK,République slovaque,Annuelle,Environnement,2023,13.67,EUR,Euro,26.3285933,23.09051563,,3,Millions,,,,,248895.249245169,Valeur normale,5426739.5
SVK,République slovaque,Annuelle,Environnement,2024,16.51,EUR,Euro,32.24450514,26.90852916,,3,Millions,Valeur provisoire,,,,259427.789622016,Valeur normale,5422069.0
SVK,République slovaque,Annuelle,Exploration et exploitation de l’espace,2015,1.665,EUR,Euro,3.388164408,3.673905818,,3,Millions,,,,,163516.57322717,Valeur normale,5423800.5
SVK,République slovaque,Annuelle,Exploration et exploitation de l’espace,2016,2.493,EUR,Euro,4.954350292,5.522517287,,3,Millions,,,,,162206.925015956,Valeur normale,5430797.5
SVK,République slovaque,Annuelle,Exploration et exploitation de l’espace,2017,2.706,EUR,Euro,5.239784952,5.924338775,,3,Millions,,,,,164513.698540587,Valeur normale,5439231.5
SVK,République slovaque,Annuelle,Exploration et exploitation de l’espace,2018,3.42,EUR,Euro,6.501890856,7.332898463,,3,Millions,,,,,171626.821685331,Valeur normale,5446770.5
